DataSource,RecordType,ReferenceYear,Location_State_UT,Location_Region,Location_District,Location_Block_Mandal_Taluk_Valley_Unit,Category,Parameter,Value_Numeric,Value_Text,Unit
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Arunachal Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,124.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Arunachal Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,13.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Arunachal Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,16.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,11.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,2.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,40.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,76.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,220.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,379.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,305.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,296.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,168.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,120.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,3.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Assam,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,10.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,0.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,0.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,53.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,190.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,456.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,721.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,496.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,865.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,173.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,203.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,0.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Meghalaya,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,10.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,5.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,1.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,37.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,36.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,136.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,230.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,231.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,239.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,139.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,74.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,2.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Nagaland,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,16.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,8.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,1.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,37.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,57.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,131.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,174.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,132.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,170.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,83.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,74.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,4.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Manipur,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,38.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,2.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,0.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,26.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,37.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,120.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,284.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,348.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,337.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,300.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,105.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,22.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Mizoram,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,65.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,7.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,0.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,51.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,31.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,191.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,283.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,393.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,335.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,234.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,104.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,12.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Tripura,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,116.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,22.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,46.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,182.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,237.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,409.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,489.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,515.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,519.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,274.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,301.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,16.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Sikkim,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,29.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,1.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,1.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,7.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,31.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,261.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,394.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,435.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,358.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,424.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,214.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,20.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,West Bengal,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,52.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,1.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,2.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,9.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,7.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,223.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,266.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,319.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,200.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,255.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,111.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,24.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Jharkhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,23.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,0.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,0.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,1.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,5.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,259.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,354.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,258.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,328.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,103.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,189.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,0.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Bihar,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,12.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,5.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,2.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,0.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,2.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,92.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,151.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,212.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,214.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,170.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,89.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,0.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttar Pradesh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,4.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,27.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,17.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,11.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,57.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,175.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,262.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,371.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,307.6,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,214.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,203.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,1.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Uttarakhand,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,15.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,21.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,5.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,4.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,4.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,45.7,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,48.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,253.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,81.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,187.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,25.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,0.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Haryana,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,2.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jan,6.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Feb,13.3,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Mar,6.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Apr,13.9,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,May,60.8,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jun,119.4,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Jul,148.1,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Aug,160.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Sep,172.5,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Oct,41.0,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Nov,0.2,NotAvailable,mm
NCDGWR2023.pdf,State_Monthly_Rainfall,2021,Chandigarh,NotAvailable,NotAvailable,NotAvailable,NotAvailable,Dec,0.5,NotAvailable,mm
